,x坐标, y坐标
4111,2055.5,-0.00062
4112,2056.0,-0.0007099999999999999
4113,2056.5,-0.00047000000000000004
4114,2057.0,-0.00015
4115,2057.5,-5.9999999999999995e-05
4116,2058.0,0.00016
4117,2058.5,0.0007099999999999999
4118,2059.0,0.00074
4119,2059.5,0.00037
4120,2060.0,0.00013000000000000002
