,x坐标, y坐标
831,415.5,-0.00093
832,416.0,-0.00059
833,416.5,-0.00035
834,417.0,9e-05
835,417.5,-8e-05
836,418.0,-0.00015
837,418.5,9e-05
838,419.0,-0.00011999999999999999
839,419.5,-0.00045
840,420.0,-0.00016
