,x坐标, y坐标
1911,955.5,-0.00103
1912,956.0,-0.00117
1913,956.5,-0.0009
1914,957.0,-0.0008
1915,957.5,-0.00088
1916,958.0,-0.0009
1917,958.5,-0.00074
1918,959.0,-0.00066
1919,959.5,-0.00079
1920,960.0,-0.0008900000000000001
