,x坐标, y坐标
3461,1730.5,-0.00075
3462,1731.0,-0.00098
3463,1731.5,-0.00081
3464,1732.0,-0.00063
3465,1732.5,-0.00035
3466,1733.0,-0.00044
3467,1733.5,-0.00063
3468,1734.0,-0.00047000000000000004
3469,1734.5,-0.0006799999999999999
3470,1735.0,-0.00066
