,x坐标, y坐标
3591,1795.5,0.0001
3592,1796.0,0.00021
3593,1796.5,-0.00032
3594,1797.0,-0.00063
3595,1797.5,-0.00037
3596,1798.0,-0.00028
3597,1798.5,0.00054
3598,1799.0,0.0008900000000000001
3599,1799.5,0.00121
3600,1800.0,0.00123
