,x坐标, y坐标
1201,600.5,-0.00022999999999999998
1202,601.0,-7e-05
1203,601.5,-0.00014
1204,602.0,-0.0007599999999999999
1205,602.5,-0.00088
1206,603.0,-0.00053
1207,603.5,-0.00039
1208,604.0,-0.00032
1209,604.5,-5e-05
1210,605.0,-0.00063
