,x坐标, y坐标
3801,1900.5,-0.0034700000000000004
3802,1901.0,-0.0033399999999999997
3803,1901.5,-0.00322
3804,1902.0,-0.00292
3805,1902.5,-0.00286
3806,1903.0,-0.00278
3807,1903.5,-0.00266
3808,1904.0,-0.00236
3809,1904.5,-0.00176
3810,1905.0,-0.0017699999999999999
