,x坐标, y坐标
2961,1480.5,-0.00026000000000000003
2962,1481.0,-0.00078
2963,1481.5,-0.0008300000000000001
2964,1482.0,-0.00059
2965,1482.5,-0.00022
2966,1483.0,0.00036
2967,1483.5,0.0005200000000000001
2968,1484.0,0.00018
2969,1484.5,-8e-05
2970,1485.0,1e-05
