,x坐标, y坐标
4881,2440.5,-4e-05
4882,2441.0,-0.00035
4883,2441.5,-0.00023999999999999998
4884,2442.0,-2e-05
4885,2442.5,-0.0005200000000000001
4886,2443.0,-0.00045
4887,2443.5,-0.00057
4888,2444.0,-0.00062
4889,2444.5,-0.0005099999999999999
4890,2445.0,-0.00055
