,x坐标, y坐标
5431,2715.5,-0.00025
5432,2716.0,-0.00031
5433,2716.5,-0.00044
5434,2717.0,-4e-05
5435,2717.5,-0.00037
5436,2718.0,-0.00088
5437,2718.5,-0.0008699999999999999
5438,2719.0,-0.00099
5439,2719.5,-0.00099
5440,2720.0,-0.00103
