,x坐标, y坐标
4151,2075.5,-0.00042
4152,2076.0,-0.00047999999999999996
4153,2076.5,-0.00016
4154,2077.0,-0.00018
4155,2077.5,-0.00049
4156,2078.0,-0.00031
4157,2078.5,-8e-05
4158,2079.0,4e-05
4159,2079.5,0.00014
4160,2080.0,0.00016999999999999999
