,x坐标, y坐标
4131,2065.5,-0.00028
4132,2066.0,2.9999999999999997e-05
4133,2066.5,-0.00025
4134,2067.0,1e-05
4135,2067.5,2e-05
4136,2068.0,5e-05
4137,2068.5,0.00011
4138,2069.0,-0.00021
4139,2069.5,-0.00033999999999999997
4140,2070.0,-0.00081
