,x坐标, y坐标
721,360.5,0.0008699999999999999
722,361.0,0.00137
723,361.5,0.00179
724,362.0,0.00162
725,362.5,0.00156
726,363.0,0.00099
727,363.5,0.00078
728,364.0,0.0009599999999999999
729,364.5,0.00084
730,365.0,0.00084
