,x坐标, y坐标
601,300.5,-0.0014199999999999998
602,301.0,-0.0008900000000000001
603,301.5,-0.0006900000000000001
604,302.0,-0.00086
605,302.5,-0.00108
606,303.0,-0.00118
607,303.5,-0.00098
608,304.0,-0.00146
609,304.5,-0.00146
610,305.0,-0.00218
