,x坐标, y坐标
1601,800.5,-0.00266
1602,801.0,-0.00232
1603,801.5,-0.00242
1604,802.0,-0.00235
1605,802.5,-0.00218
1606,803.0,-0.00223
1607,803.5,-0.00183
1608,804.0,-0.00149
1609,804.5,-0.00145
1610,805.0,-0.0016699999999999998
