,x坐标, y坐标
61,30.5,-0.0003
62,31.0,-0.0005
63,31.5,-0.0007099999999999999
64,32.0,-0.00062
65,32.5,-0.00055
66,33.0,-0.0007599999999999999
67,33.5,-0.00043
68,34.0,-0.00045
69,34.5,-0.00036
70,35.0,-0.0006799999999999999
