,x坐标, y坐标
5571,2785.5,0.00058
5572,2786.0,0.00031
5573,2786.5,0.00025
5574,2787.0,0.00016999999999999999
5575,2787.5,0.00029
5576,2788.0,-8e-05
5577,2788.5,0.00011999999999999999
5578,2789.0,8e-05
5579,2789.5,0.00011999999999999999
5580,2790.0,0.00027
