,x,y
1801,900.5,0.00123
1802,901.0,0.00134
1803,901.5,0.00134
1804,902.0,0.00118
1805,902.5,0.00123
1806,903.0,0.0015
1807,903.5,0.00176
1808,904.0,0.0017800000000000001
1809,904.5,0.0018
1810,905.0,0.00195
1811,905.5,0.00139
1812,906.0,0.00139
1813,906.5,0.00109
1814,907.0,0.00134
1815,907.5,0.00161
1816,908.0,0.00164
1817,908.5,0.0015
1818,909.0,0.0015300000000000001
1819,909.5,0.0016600000000000002
1820,910.0,0.00185
1821,910.5,0.00172
1822,911.0,0.00162
1823,911.5,0.0012
1824,912.0,0.00032
1825,912.5,0.00014
1826,913.0,-0.00014
1827,913.5,0.00022
1828,914.0,0.00056
1829,914.5,0.0004
1830,915.0,0.00011999999999999999
1831,915.5,0.00014
1832,916.0,-5e-05
1833,916.5,0.0
1834,917.0,0.00011
1835,917.5,9e-05
1836,918.0,0.00033
1837,918.5,0.00047000000000000004
1838,919.0,0.00047999999999999996
1839,919.5,0.00075
1840,920.0,0.00036
1841,920.5,0.00054
1842,921.0,0.00022
1843,921.5,2.9999999999999997e-05
1844,922.0,-7e-05
1845,922.5,-0.0002
1846,923.0,-0.00049
1847,923.5,-0.00078
1848,924.0,-0.00057
1849,924.5,-0.00018
1850,925.0,-0.00033999999999999997
1851,925.5,-5.9999999999999995e-05
1852,926.0,0.00032
1853,926.5,0.00066
1854,927.0,0.00084
1855,927.5,0.00099
1856,928.0,0.00112
1857,928.5,0.0013800000000000002
1858,929.0,0.0017100000000000001
1859,929.5,0.0021
1860,930.0,0.00234
1861,930.5,0.00234
1862,931.0,0.0019399999999999999
1863,931.5,0.00147
1864,932.0,0.00157
1865,932.5,0.0019
1866,933.0,0.0021100000000000003
1867,933.5,0.00218
1868,934.0,0.00221
1869,934.5,0.00182
1870,935.0,0.0016699999999999998
1871,935.5,0.0016
1872,936.0,0.00126
1873,936.5,0.0013800000000000002
1874,937.0,0.00105
1875,937.5,0.00108
1876,938.0,0.00085
1877,938.5,0.00086
1878,939.0,0.0007700000000000001
1879,939.5,0.00047000000000000004
1880,940.0,0.00047999999999999996
1881,940.5,0.00027
1882,941.0,0.0001
1883,941.5,-4e-05
1884,942.0,-0.00023999999999999998
1885,942.5,-9e-05
1886,943.0,0.00018
1887,943.5,0.00033999999999999997
1888,944.0,0.00037
1889,944.5,0.00013000000000000002
1890,945.0,0.00033999999999999997
1891,945.5,0.00055
1892,946.0,0.00074
1893,946.5,0.00073
1894,947.0,0.00099
1895,947.5,0.00055
1896,948.0,0.0003
1897,948.5,0.00037
1898,949.0,0.00049
1899,949.5,0.00058
1900,950.0,0.00072
1901,950.5,0.0004
1902,951.0,0.00011
1903,951.5,-0.0002
1904,952.0,-0.00043
1905,952.5,-0.00039
1906,953.0,-0.00032
1907,953.5,-0.0002
1908,954.0,-0.0005099999999999999
1909,954.5,-0.00056
1910,955.0,-0.00074
1911,955.5,-0.00103
1912,956.0,-0.00117
1913,956.5,-0.0009
1914,957.0,-0.0008
1915,957.5,-0.00088
1916,958.0,-0.0009
1917,958.5,-0.00074
1918,959.0,-0.00066
1919,959.5,-0.00079
1920,960.0,-0.0008900000000000001
1921,960.5,-0.0007099999999999999
1922,961.0,-0.0008
1923,961.5,-0.00114
1924,962.0,-0.0011
1925,962.5,-0.0012
1926,963.0,-0.00187
1927,963.5,-0.0021100000000000003
1928,964.0,-0.00187
1929,964.5,-0.0017399999999999998
1930,965.0,-0.00221
1931,965.5,-0.00196
1932,966.0,-0.00179
1933,966.5,-0.00197
1934,967.0,-0.0019199999999999998
1935,967.5,-0.00182
1936,968.0,-0.0017699999999999999
1937,968.5,-0.00201
1938,969.0,-0.00205
1939,969.5,-0.0019399999999999999
1940,970.0,-0.0019199999999999998
1941,970.5,-0.0017399999999999998
1942,971.0,-0.00141
1943,971.5,-0.00108
1944,972.0,-0.0008900000000000001
1945,972.5,-0.0006
1946,973.0,-0.00044
1947,973.5,-0.0009199999999999999
1948,974.0,-0.00115
1949,974.5,-0.00143
1950,975.0,-0.0012
1951,975.5,-0.0012699999999999999
1952,976.0,-0.0015
1953,976.5,-0.0017
1954,977.0,-0.0018899999999999998
1955,977.5,-0.0017399999999999998
1956,978.0,-0.00137
1957,978.5,-0.0008300000000000001
1958,979.0,-0.00057
1959,979.5,-8e-05
1960,980.0,2e-05
1961,980.5,-0.00027
1962,981.0,-0.00026000000000000003
1963,981.5,-0.00047000000000000004
1964,982.0,-0.0005
1965,982.5,-0.00064
1966,983.0,-0.00054
1967,983.5,-0.0006900000000000001
1968,984.0,-0.00067
1969,984.5,-0.00011
1970,985.0,-9e-05
1971,985.5,-8e-05
1972,986.0,-0.00029
1973,986.5,-0.0005200000000000001
1974,987.0,-0.00022999999999999998
1975,987.5,-0.00016999999999999999
1976,988.0,0.00039
1977,988.5,0.00018999999999999998
1978,989.0,0.00054
1979,989.5,0.00037
1980,990.0,0.0003
1981,990.5,0.00037
1982,991.0,0.00022999999999999998
1983,991.5,0.00022
1984,992.0,-0.0001
1985,992.5,-0.00018
1986,993.0,-0.00014
1987,993.5,-0.00022
1988,994.0,4e-05
1989,994.5,-0.00022
1990,995.0,-0.0002
1991,995.5,-0.0001
1992,996.0,-0.00035
1993,996.5,0.0
1994,997.0,0.0005099999999999999
1995,997.5,0.00061
1996,998.0,0.00121
1997,998.5,0.00132
1998,999.0,0.00145
1999,999.5,0.0017
2000,1000.0,0.00185
