,x,y
1401,700.5,5e-05
1402,701.0,2.9999999999999997e-05
1403,701.5,0.00015
1404,702.0,9e-05
1405,702.5,0.00032
1406,703.0,0.00028
1407,703.5,0.0005200000000000001
1408,704.0,0.00035
1409,704.5,0.0004
1410,705.0,0.00015
1411,705.5,0.0002
1412,706.0,-0.00033
1413,706.5,-0.00037
1414,707.0,-0.00033
1415,707.5,-0.00031
1416,708.0,-0.00056
1417,708.5,-0.00103
1418,709.0,-0.00109
1419,709.5,-0.0012
1420,710.0,-0.00146
1421,710.5,-0.0013599999999999999
1422,711.0,-0.00149
1423,711.5,-0.00158
1424,712.0,-0.0017800000000000001
1425,712.5,-0.00159
1426,713.0,-0.0013800000000000002
1427,713.5,-0.0006900000000000001
1428,714.0,-0.0005200000000000001
1429,714.5,-0.00033
1430,715.0,-0.00021
1431,715.5,-0.0002
1432,716.0,-0.00047999999999999996
1433,716.5,-0.00056
1434,717.0,-0.00091
1435,717.5,-0.00099
1436,718.0,-0.00118
1437,718.5,-0.00147
1438,719.0,-0.0015199999999999999
1439,719.5,-0.0015199999999999999
1440,720.0,-0.0022
1441,720.5,-0.00244
1442,721.0,-0.00274
1443,721.5,-0.00293
1444,722.0,-0.00279
1445,722.5,-0.00227
1446,723.0,-0.00234
1447,723.5,-0.00228
1448,724.0,-0.00249
1449,724.5,-0.00266
1450,725.0,-0.0028
1451,725.5,-0.00237
1452,726.0,-0.00215
1453,726.5,-0.00224
1454,727.0,-0.00209
1455,727.5,-0.00244
1456,728.0,-0.00237
1457,728.5,-0.00227
1458,729.0,-0.00237
1459,729.5,-0.00229
1460,730.0,-0.00164
1461,730.5,-0.00146
1462,731.0,-0.00168
1463,731.5,-0.0019399999999999999
1464,732.0,-0.0018
1465,732.5,-0.00155
1466,733.0,-0.00145
1467,733.5,-0.0016699999999999998
1468,734.0,-0.0017800000000000001
1469,734.5,-0.00237
1470,735.0,-0.00224
1471,735.5,-0.00198
1472,736.0,-0.0020800000000000003
1473,736.5,-0.00179
1474,737.0,-0.00185
1475,737.5,-0.0016899999999999999
1476,738.0,-0.0018899999999999998
1477,738.5,-0.00198
1478,739.0,-0.0018399999999999998
1479,739.5,-0.0016699999999999998
1480,740.0,-0.0016300000000000002
1481,740.5,-0.00172
1482,741.0,-0.00232
1483,741.5,-0.00246
1484,742.0,-0.00195
1485,742.5,-0.00183
1486,743.0,-0.0016699999999999998
1487,743.5,-0.0016600000000000002
1488,744.0,-0.00179
1489,744.5,-0.00213
1490,745.0,-0.00186
1491,745.5,-0.0016699999999999998
1492,746.0,-0.00165
1493,746.5,-0.00164
1494,747.0,-0.0015300000000000001
1495,747.5,-0.0015199999999999999
1496,748.0,-0.00145
1497,748.5,-0.00117
1498,749.0,-0.0009400000000000001
1499,749.5,-0.00128
1500,750.0,-0.00119
1501,750.5,-0.00141
1502,751.0,-0.0014199999999999998
1503,751.5,-0.0011099999999999999
1504,752.0,-0.0009199999999999999
1505,752.5,-0.0007
1506,753.0,-0.00047000000000000004
1507,753.5,-0.00072
1508,754.0,-0.00056
1509,754.5,-0.00033
1510,755.0,0.0
1511,755.5,0.0003
1512,756.0,0.00057
1513,756.5,0.00059
1514,757.0,0.00054
1515,757.5,0.00101
1516,758.0,0.00115
1517,758.5,0.00117
1518,759.0,0.0010400000000000001
1519,759.5,0.00124
1520,760.0,0.0009599999999999999
1521,760.5,0.0011099999999999999
1522,761.0,0.0013599999999999999
1523,761.5,0.00122
1524,762.0,0.0011300000000000001
1525,762.5,0.0012900000000000001
1526,763.0,0.00085
1527,763.5,0.00045
1528,764.0,0.00075
1529,764.5,0.0009699999999999999
1530,765.0,0.00116
1531,765.5,0.00117
1532,766.0,0.0010400000000000001
1533,766.5,0.00134
1534,767.0,0.0009400000000000001
1535,767.5,0.0008
1536,768.0,0.00084
1537,768.5,0.00075
1538,769.0,0.00064
1539,769.5,0.0009699999999999999
1540,770.0,0.00122
1541,770.5,0.00122
1542,771.0,0.0009599999999999999
1543,771.5,0.00045
1544,772.0,0.0006
1545,772.5,2.9999999999999997e-05
1546,773.0,-0.00011999999999999999
1547,773.5,-0.0005
1548,774.0,-0.00067
1549,774.5,-0.00072
1550,775.0,-0.0005200000000000001
1551,775.5,-0.0010400000000000001
1552,776.0,-0.0011
1553,776.5,-0.0017800000000000001
1554,777.0,-0.0019
1555,777.5,-0.0016899999999999999
1556,778.0,-0.0012900000000000001
1557,778.5,-0.00114
1558,779.0,-0.0012900000000000001
1559,779.5,-0.00141
1560,780.0,-0.00196
1561,780.5,-0.0022
1562,781.0,-0.00213
1563,781.5,-0.002
1564,782.0,-0.00168
1565,782.5,-0.0014199999999999998
1566,783.0,-0.00155
1567,783.5,-0.00098
1568,784.0,-0.00125
1569,784.5,-0.00122
1570,785.0,-0.001
1571,785.5,-0.00086
1572,786.0,-0.00091
1573,786.5,-0.00105
1574,787.0,-0.001
1575,787.5,-0.00147
1576,788.0,-0.00151
1577,788.5,-0.0019
1578,789.0,-0.0021
1579,789.5,-0.00193
1580,790.0,-0.0022600000000000003
1581,790.5,-0.00255
1582,791.0,-0.0026899999999999997
1583,791.5,-0.0024100000000000002
1584,792.0,-0.00257
1585,792.5,-0.00271
1586,793.0,-0.00245
1587,793.5,-0.00248
1588,794.0,-0.00221
1589,794.5,-0.00232
1590,795.0,-0.0025
1591,795.5,-0.00253
1592,796.0,-0.00302
1593,796.5,-0.00325
1594,797.0,-0.0033799999999999998
1595,797.5,-0.00324
1596,798.0,-0.00266
1597,798.5,-0.00244
1598,799.0,-0.00268
1599,799.5,-0.0026899999999999997
1600,800.0,-0.0029
