,x,y
5001,2500.5,-0.00058
5002,2501.0,-0.00065
5003,2501.5,-0.00058
5004,2502.0,-0.00065
5005,2502.5,-0.00066
5006,2503.0,-0.0007099999999999999
5007,2503.5,-0.00093
5008,2504.0,-0.00098
5009,2504.5,-0.0011
5010,2505.0,-0.00123
5011,2505.5,-0.00119
5012,2506.0,-0.00124
5013,2506.5,-0.0009699999999999999
5014,2507.0,-0.00109
5015,2507.5,-0.00137
5016,2508.0,-0.0013599999999999999
5017,2508.5,-0.00198
5018,2509.0,-0.00157
5019,2509.5,-0.00175
5020,2510.0,-0.00182
5021,2510.5,-0.0019399999999999999
5022,2511.0,-0.0018800000000000002
5023,2511.5,-0.0017399999999999998
5024,2512.0,-0.0015400000000000001
5025,2512.5,-0.00133
5026,2513.0,-0.00101
5027,2513.5,-0.00143
5028,2514.0,-0.00131
5029,2514.5,-0.00123
5030,2515.0,-0.0013599999999999999
5031,2515.5,-0.0016699999999999998
5032,2516.0,-0.002
5033,2516.5,-0.00215
5034,2517.0,-0.0020800000000000003
5035,2517.5,-0.0021899999999999997
5036,2518.0,-0.00249
5037,2518.5,-0.00263
5038,2519.0,-0.00292
5039,2519.5,-0.00262
5040,2520.0,-0.00243
5041,2520.5,-0.00225
5042,2521.0,-0.00264
5043,2521.5,-0.0023899999999999998
5044,2522.0,-0.00216
5045,2522.5,-0.0018800000000000002
5046,2523.0,-0.00159
5047,2523.5,-0.0016699999999999998
5048,2524.0,-0.0019199999999999998
5049,2524.5,-0.00216
5050,2525.0,-0.00195
5051,2525.5,-0.00146
5052,2526.0,-0.00144
5053,2526.5,-0.0018800000000000002
5054,2527.0,-0.0021
5055,2527.5,-0.00236
5056,2528.0,-0.00238
5057,2528.5,-0.00245
5058,2529.0,-0.00217
5059,2529.5,-0.00185
5060,2530.0,-0.00199
5061,2530.5,-0.00149
5062,2531.0,-0.0014199999999999998
5063,2531.5,-0.00134
5064,2532.0,-0.00131
5065,2532.5,-0.00115
5066,2533.0,-0.0009
5067,2533.5,-0.0008699999999999999
5068,2534.0,-0.0008900000000000001
5069,2534.5,-0.00109
5070,2535.0,-0.0011
5071,2535.5,-0.00085
5072,2536.0,-0.00095
5073,2536.5,-0.00078
5074,2537.0,-0.0009
5075,2537.5,-0.0008300000000000001
5076,2538.0,-0.00117
5077,2538.5,-0.00118
5078,2539.0,-0.00149
5079,2539.5,-0.00124
5080,2540.0,-0.0009199999999999999
5081,2540.5,-0.001
5082,2541.0,-0.0008300000000000001
5083,2541.5,-0.0009199999999999999
5084,2542.0,-0.00082
5085,2542.5,-0.00039
5086,2543.0,-0.0003
5087,2543.5,-0.00018999999999999998
5088,2544.0,0.00016
5089,2544.5,2e-05
5090,2545.0,0.00047000000000000004
5091,2545.5,0.00037
5092,2546.0,0.00049
5093,2546.5,0.0007
5094,2547.0,5.9999999999999995e-05
5095,2547.5,0.00023999999999999998
5096,2548.0,0.00041
5097,2548.5,0.00073
5098,2549.0,0.00116
5099,2549.5,0.00131
5100,2550.0,0.0016300000000000002
5101,2550.5,0.00185
5102,2551.0,0.00193
5103,2551.5,0.00235
5104,2552.0,0.00243
5105,2552.5,0.00244
5106,2553.0,0.00267
5107,2553.5,0.00266
5108,2554.0,0.0027
5109,2554.5,0.00292
5110,2555.0,0.00263
5111,2555.5,0.00213
5112,2556.0,0.00205
5113,2556.5,0.00176
5114,2557.0,0.00193
5115,2557.5,0.00193
5116,2558.0,0.0019199999999999998
5117,2558.5,0.00179
5118,2559.0,0.00195
5119,2559.5,0.0019100000000000002
5120,2560.0,0.00229
5121,2560.5,0.00216
5122,2561.0,0.0020800000000000003
5123,2561.5,0.00223
5124,2562.0,0.00253
5125,2562.5,0.00264
5126,2563.0,0.00292
5127,2563.5,0.00253
5128,2564.0,0.00221
5129,2564.5,0.0021899999999999997
5130,2565.0,0.0021899999999999997
5131,2565.5,0.00201
5132,2566.0,0.0016899999999999999
