,x,y
4801,2400.5,-0.0005200000000000001
4802,2401.0,-0.00057
4803,2401.5,-0.00074
4804,2402.0,-0.00085
4805,2402.5,-0.00099
4806,2403.0,-0.00112
4807,2403.5,-0.0011
4808,2404.0,-0.0012
4809,2404.5,-0.00114
4810,2405.0,-0.00125
4811,2405.5,-0.00126
4812,2406.0,-0.00139
4813,2406.5,-0.00134
4814,2407.0,-0.0016300000000000002
4815,2407.5,-0.0016
4816,2408.0,-0.0013800000000000002
4817,2408.5,-0.0018100000000000002
4818,2409.0,-0.00147
4819,2409.5,-0.00103
4820,2410.0,-0.00107
4821,2410.5,-0.0008
4822,2411.0,-0.0008
4823,2411.5,-0.00093
4824,2412.0,-0.00084
4825,2412.5,-0.0009599999999999999
4826,2413.0,-0.00084
4827,2413.5,-0.00078
4828,2414.0,-0.00054
4829,2414.5,-0.00026000000000000003
4830,2415.0,-0.0006900000000000001
4831,2415.5,-0.0007700000000000001
4832,2416.0,-0.0011099999999999999
4833,2416.5,-0.001
4834,2417.0,-0.00088
4835,2417.5,-0.0007599999999999999
4836,2418.0,-0.0006
4837,2418.5,-0.0007599999999999999
4838,2419.0,-0.0006900000000000001
4839,2419.5,-0.0008699999999999999
4840,2420.0,-0.00103
4841,2420.5,-0.0010199999999999999
4842,2421.0,-0.00093
4843,2421.5,-0.00064
4844,2422.0,-0.0007599999999999999
4845,2422.5,-0.00073
4846,2423.0,-0.0012
4847,2423.5,-0.00155
4848,2424.0,-0.0013800000000000002
4849,2424.5,-0.0011099999999999999
4850,2425.0,-0.00103
4851,2425.5,-0.00066
4852,2426.0,-0.00079
4853,2426.5,-0.00073
4854,2427.0,-0.00027
4855,2427.5,2.9999999999999997e-05
4856,2428.0,0.00026000000000000003
4857,2428.5,0.00037
4858,2429.0,7e-05
4859,2429.5,-0.00029
4860,2430.0,-0.00028
4861,2430.5,-0.00028
4862,2431.0,0.00014
4863,2431.5,0.00036
4864,2432.0,0.0004
4865,2432.5,0.00047999999999999996
4866,2433.0,0.00041
4867,2433.5,0.00039
4868,2434.0,0.00032
4869,2434.5,0.00027
4870,2435.0,0.00018999999999999998
4871,2435.5,0.0003
4872,2436.0,0.0005
4873,2436.5,0.00061
4874,2437.0,0.00081
4875,2437.5,0.00043
4876,2438.0,9e-05
4877,2438.5,-0.00018999999999999998
4878,2439.0,-0.00045
4879,2439.5,-0.00045999999999999996
4880,2440.0,-0.00039
4881,2440.5,-4e-05
4882,2441.0,-0.00035
4883,2441.5,-0.00023999999999999998
4884,2442.0,-2e-05
4885,2442.5,-0.0005200000000000001
4886,2443.0,-0.00045
4887,2443.5,-0.00057
4888,2444.0,-0.00062
4889,2444.5,-0.0005099999999999999
4890,2445.0,-0.00055
4891,2445.5,-0.00057
4892,2446.0,-0.00053
4893,2446.5,-0.0008900000000000001
4894,2447.0,-0.0006
4895,2447.5,-0.00036
4896,2448.0,-0.00023999999999999998
4897,2448.5,0.00011999999999999999
4898,2449.0,-0.00022999999999999998
4899,2449.5,-0.00018
4900,2450.0,0.0
4901,2450.5,-0.00021
4902,2451.0,-0.00011999999999999999
4903,2451.5,-0.0001
4904,2452.0,0.00015
4905,2452.5,0.00013000000000000002
4906,2453.0,0.00023999999999999998
4907,2453.5,0.0002
4908,2454.0,0.00015
4909,2454.5,2e-05
4910,2455.0,-0.00062
4911,2455.5,-0.00066
4912,2456.0,-0.00073
4913,2456.5,-0.00065
4914,2457.0,-0.00054
4915,2457.5,-0.0004
4916,2458.0,-0.00022999999999999998
4917,2458.5,-0.00037999999999999997
4918,2459.0,-0.00064
4919,2459.5,-0.00055
4920,2460.0,-0.00078
4921,2460.5,-0.00098
4922,2461.0,-0.0008
4923,2461.5,-0.0007
4924,2462.0,-0.00047000000000000004
4925,2462.5,-0.00032
4926,2463.0,-0.00074
4927,2463.5,-0.00107
4928,2464.0,-0.00131
4929,2464.5,-0.00164
4930,2465.0,-0.0011
4931,2465.5,-0.0009699999999999999
4932,2466.0,-0.0006799999999999999
4933,2466.5,-0.00058
4934,2467.0,-0.0004
4935,2467.5,-0.0005099999999999999
4936,2468.0,-0.00066
4937,2468.5,-0.00108
4938,2469.0,-0.00085
4939,2469.5,-0.00039
4940,2470.0,-0.0005200000000000001
4941,2470.5,-0.00032
4942,2471.0,1e-05
4943,2471.5,0.00013000000000000002
4944,2472.0,-4e-05
4945,2472.5,-9e-05
4946,2473.0,-0.00015
4947,2473.5,-0.0002
4948,2474.0,0.00016999999999999999
4949,2474.5,8e-05
4950,2475.0,0.00036
4951,2475.5,0.00029
4952,2476.0,7e-05
4953,2476.5,-0.00011
4954,2477.0,-0.00023999999999999998
4955,2477.5,-0.00013000000000000002
4956,2478.0,0.00025
4957,2478.5,0.00061
4958,2479.0,0.00073
4959,2479.5,0.0009199999999999999
4960,2480.0,0.00074
4961,2480.5,0.00114
4962,2481.0,0.00099
4963,2481.5,0.0012
4964,2482.0,0.00139
4965,2482.5,0.00162
4966,2483.0,0.00156
4967,2483.5,0.0017
4968,2484.0,0.00144
4969,2484.5,0.00145
4970,2485.0,0.00148
4971,2485.5,0.0014
4972,2486.0,0.00116
4973,2486.5,0.00108
4974,2487.0,0.00066
4975,2487.5,0.0006799999999999999
4976,2488.0,0.00066
4977,2488.5,0.00073
4978,2489.0,0.00091
4979,2489.5,0.00123
4980,2490.0,0.0015199999999999999
4981,2490.5,0.00173
4982,2491.0,0.00213
4983,2491.5,0.0021899999999999997
4984,2492.0,0.00187
4985,2492.5,0.00207
4986,2493.0,0.00168
4987,2493.5,0.00121
4988,2494.0,0.0008
4989,2494.5,0.00078
4990,2495.0,0.0008300000000000001
4991,2495.5,0.0010400000000000001
4992,2496.0,0.00105
4993,2496.5,0.0011300000000000001
4994,2497.0,0.00099
4995,2497.5,0.00061
4996,2498.0,-5.9999999999999995e-05
4997,2498.5,-0.00043
4998,2499.0,-0.00072
4999,2499.5,-0.00079
5000,2500.0,-0.00072
