,x,y
5201,2600.5,-0.00013000000000000002
5202,2601.0,-4e-05
5203,2601.5,0.00021
5204,2602.0,0.0006799999999999999
5205,2602.5,0.00035
5206,2603.0,0.00022999999999999998
5207,2603.5,0.00033999999999999997
5208,2604.0,0.00058
5209,2604.5,0.00064
5210,2605.0,0.00098
5211,2605.5,0.0009699999999999999
5212,2606.0,0.00067
5213,2606.5,0.00079
5214,2607.0,0.0006
5215,2607.5,0.0009699999999999999
5216,2608.0,0.00075
5217,2608.5,0.00062
5218,2609.0,0.00064
5219,2609.5,0.00084
5220,2610.0,0.00107
5221,2610.5,0.00131
5222,2611.0,0.00118
5223,2611.5,0.00123
5224,2612.0,0.00093
5225,2612.5,0.00075
5226,2613.0,0.00055
5227,2613.5,0.00033
5228,2614.0,-1e-05
5229,2614.5,0.0
5230,2615.0,0.00023999999999999998
5231,2615.5,0.00011
5232,2616.0,-5.9999999999999995e-05
5233,2616.5,-7e-05
5234,2617.0,-0.00032
5235,2617.5,-8e-05
5236,2618.0,0.00031
5237,2618.5,0.00011999999999999999
5238,2619.0,0.00031
5239,2619.5,0.00032
5240,2620.0,0.0004
5241,2620.5,0.00016999999999999999
5242,2621.0,4e-05
5243,2621.5,9e-05
5244,2622.0,7e-05
5245,2622.5,4e-05
5246,2623.0,0.00021
5247,2623.5,0.00013000000000000002
5248,2624.0,-0.0004
5249,2624.5,-0.00057
5250,2625.0,-0.00058
5251,2625.5,-0.00055
5252,2626.0,-0.0004
5253,2626.5,-0.00059
5254,2627.0,-0.0009599999999999999
5255,2627.5,-0.00159
5256,2628.0,-0.00202
5257,2628.5,-0.00231
5258,2629.0,-0.00228
5259,2629.5,-0.00213
5260,2630.0,-0.00205
5261,2630.5,-0.0016699999999999998
5262,2631.0,-0.0017699999999999999
5263,2631.5,-0.00159
5264,2632.0,-0.00168
5265,2632.5,-0.00144
5266,2633.0,-0.00125
5267,2633.5,-0.0017699999999999999
5268,2634.0,-0.0018800000000000002
5269,2634.5,-0.00214
5270,2635.0,-0.0019
5271,2635.5,-0.0017699999999999999
5272,2636.0,-0.00133
5273,2636.5,-0.0015199999999999999
5274,2637.0,-0.00141
5275,2637.5,-0.0012699999999999999
5276,2638.0,-0.0015400000000000001
5277,2638.5,-0.00139
5278,2639.0,-0.00125
5279,2639.5,-0.00095
5280,2640.0,-0.00081
5281,2640.5,-0.00103
5282,2641.0,-0.00115
5283,2641.5,-0.00159
5284,2642.0,-0.00112
5285,2642.5,-0.00098
5286,2643.0,-0.0009599999999999999
5287,2643.5,-0.0008300000000000001
5288,2644.0,-0.0006900000000000001
5289,2644.5,-0.00106
5290,2645.0,-0.00126
5291,2645.5,-0.00088
5292,2646.0,-0.00047000000000000004
5293,2646.5,-0.00064
5294,2647.0,-0.00081
5295,2647.5,-0.00106
5296,2648.0,-0.00118
5297,2648.5,-0.00133
5298,2649.0,-0.00107
5299,2649.5,-0.00118
5300,2650.0,-0.00118
5301,2650.5,-0.00101
5302,2651.0,-0.00112
5303,2651.5,-0.00073
5304,2652.0,-0.00074
5305,2652.5,-0.00041
5306,2653.0,-0.0005200000000000001
5307,2653.5,-0.0007
5308,2654.0,-0.00063
5309,2654.5,-0.00103
5310,2655.0,-0.0012900000000000001
5311,2655.5,-0.0011099999999999999
5312,2656.0,-0.00119
5313,2656.5,-0.00132
5314,2657.0,-0.00124
5315,2657.5,-0.00132
5316,2658.0,-0.00145
5317,2658.5,-0.00179
5318,2659.0,-0.0017800000000000001
5319,2659.5,-0.00182
5320,2660.0,-0.0016
5321,2660.5,-0.0016
5322,2661.0,-0.00157
5323,2661.5,-0.00146
5324,2662.0,-0.00147
5325,2662.5,-0.00173
5326,2663.0,-0.0018
5327,2663.5,-0.00202
5328,2664.0,-0.00175
5329,2664.5,-0.00176
5330,2665.0,-0.002
5331,2665.5,-0.00173
5332,2666.0,-0.0016899999999999999
5333,2666.5,-0.0017100000000000001
5334,2667.0,-0.00186
5335,2667.5,-0.00134
5336,2668.0,-0.0013
5337,2668.5,-0.0016600000000000002
5338,2669.0,-0.00185
5339,2669.5,-0.00182
5340,2670.0,-0.00168
5341,2670.5,-0.00145
5342,2671.0,-0.0013
5343,2671.5,-0.00103
5344,2672.0,-0.00085
5345,2672.5,-0.00088
5346,2673.0,-0.00132
5347,2673.5,-0.00158
5348,2674.0,-0.00144
5349,2674.5,-0.0012699999999999999
5350,2675.0,-0.00108
5351,2675.5,-0.00103
5352,2676.0,-0.00109
5353,2676.5,-0.00064
5354,2677.0,-0.0007700000000000001
5355,2677.5,-0.0008699999999999999
5356,2678.0,-0.00101
5357,2678.5,-0.00115
5358,2679.0,-0.00091
5359,2679.5,-0.00084
5360,2680.0,-0.0011099999999999999
5361,2680.5,-0.0010199999999999999
5362,2681.0,-0.00082
5363,2681.5,-0.00074
5364,2682.0,-0.00028
5365,2682.5,-0.00023999999999999998
5366,2683.0,-8e-05
5367,2683.5,-0.0004
5368,2684.0,-0.00101
5369,2684.5,-0.00118
5370,2685.0,-0.00137
5371,2685.5,-0.00151
5372,2686.0,-0.00148
5373,2686.5,-0.00148
5374,2687.0,-0.0013800000000000002
5375,2687.5,-0.00134
5376,2688.0,-0.00149
5377,2688.5,-0.0013800000000000002
5378,2689.0,-0.00134
5379,2689.5,-0.0011099999999999999
5380,2690.0,-0.0012699999999999999
5381,2690.5,-0.0011099999999999999
5382,2691.0,-0.00135
5383,2691.5,-0.00124
5384,2692.0,-0.00125
5385,2692.5,-0.00141
5386,2693.0,-0.00132
5387,2693.5,-0.0012699999999999999
5388,2694.0,-0.00118
5389,2694.5,-0.00105
5390,2695.0,-0.00121
5391,2695.5,-0.00105
5392,2696.0,-0.0007700000000000001
5393,2696.5,-0.00033999999999999997
5394,2697.0,-0.00037999999999999997
5395,2697.5,-0.0003
5396,2698.0,-0.00057
5397,2698.5,-0.0006799999999999999
5398,2699.0,-0.00088
5399,2699.5,-0.00112
5400,2700.0,-0.00122
