,x,y
3401,1700.5,-0.0016699999999999998
3402,1701.0,-0.0016
3403,1701.5,-0.00143
3404,1702.0,-0.00158
3405,1702.5,-0.00158
3406,1703.0,-0.00159
3407,1703.5,-0.00149
3408,1704.0,-0.00137
3409,1704.5,-0.0014
3410,1705.0,-0.00158
3411,1705.5,-0.00173
3412,1706.0,-0.00227
3413,1706.5,-0.00237
3414,1707.0,-0.00253
3415,1707.5,-0.0027
3416,1708.0,-0.00238
3417,1708.5,-0.00212
3418,1709.0,-0.0019
3419,1709.5,-0.0019399999999999999
3420,1710.0,-0.00179
3421,1710.5,-0.0019
3422,1711.0,-0.0016699999999999998
3423,1711.5,-0.0015400000000000001
3424,1712.0,-0.0014199999999999998
3425,1712.5,-0.00106
3426,1713.0,-0.001
3427,1713.5,-0.00122
3428,1714.0,-0.00117
3429,1714.5,-0.00118
3430,1715.0,-0.00123
3431,1715.5,-0.00121
3432,1716.0,-0.00126
3433,1716.5,-0.00115
3434,1717.0,-0.0016300000000000002
3435,1717.5,-0.0016699999999999998
3436,1718.0,-0.00151
3437,1718.5,-0.00139
3438,1719.0,-0.00145
3439,1719.5,-0.00144
3440,1720.0,-0.00145
3441,1720.5,-0.0017699999999999999
3442,1721.0,-0.00179
3443,1721.5,-0.00159
3444,1722.0,-0.00149
3445,1722.5,-0.00112
3446,1723.0,-0.0012900000000000001
3447,1723.5,-0.00115
3448,1724.0,-0.00125
3449,1724.5,-0.0015
3450,1725.0,-0.0013
3451,1725.5,-0.00141
3452,1726.0,-0.00139
3453,1726.5,-0.0011300000000000001
3454,1727.0,-0.0012
3455,1727.5,-0.0007599999999999999
3456,1728.0,-0.0009699999999999999
3457,1728.5,-0.00091
3458,1729.0,-0.00079
3459,1729.5,-0.0006900000000000001
3460,1730.0,-0.00095
3461,1730.5,-0.00075
3462,1731.0,-0.00098
3463,1731.5,-0.00081
3464,1732.0,-0.00063
3465,1732.5,-0.00035
3466,1733.0,-0.00044
3467,1733.5,-0.00063
3468,1734.0,-0.00047000000000000004
3469,1734.5,-0.0006799999999999999
3470,1735.0,-0.00066
3471,1735.5,-0.0006799999999999999
3472,1736.0,-0.0004
3473,1736.5,-0.00037999999999999997
3474,1737.0,-0.00042
3475,1737.5,-0.00037
3476,1738.0,-0.00027
3477,1738.5,-0.00074
3478,1739.0,-0.0006799999999999999
3479,1739.5,-0.00081
3480,1740.0,-0.00079
3481,1740.5,-0.00027
3482,1741.0,-0.0001
3483,1741.5,-8e-05
3484,1742.0,-0.0005200000000000001
3485,1742.5,-0.00066
3486,1743.0,-0.0006799999999999999
3487,1743.5,-0.0006900000000000001
3488,1744.0,-0.00093
3489,1744.5,-0.00101
3490,1745.0,-0.00107
3491,1745.5,-0.0013800000000000002
3492,1746.0,-0.00103
3493,1746.5,-0.0011099999999999999
3494,1747.0,-0.0015
3495,1747.5,-0.00139
3496,1748.0,-0.0012900000000000001
3497,1748.5,-0.0012699999999999999
3498,1749.0,-0.00103
3499,1749.5,-0.00074
3500,1750.0,-0.00075
3501,1750.5,-0.00082
3502,1751.0,-0.0009599999999999999
3503,1751.5,-0.0006799999999999999
3504,1752.0,-0.00025
3505,1752.5,0.0
3506,1753.0,0.00027
3507,1753.5,0.00032
3508,1754.0,0.0001
3509,1754.5,-9e-05
3510,1755.0,-0.00031
3511,1755.5,-0.00045999999999999996
3512,1756.0,-0.00022
3513,1756.5,-0.0003
3514,1757.0,-0.00025
3515,1757.5,-0.00029
3516,1758.0,-0.00047000000000000004
3517,1758.5,-0.0003
3518,1759.0,-0.00022999999999999998
3519,1759.5,-0.00013000000000000002
3520,1760.0,0.00031
3521,1760.5,0.00061
3522,1761.0,0.0006900000000000001
3523,1761.5,0.00081
3524,1762.0,0.00045
3525,1762.5,0.00056
3526,1763.0,0.0008300000000000001
3527,1763.5,0.0009599999999999999
3528,1764.0,0.0006900000000000001
3529,1764.5,0.00056
3530,1765.0,0.00057
3531,1765.5,0.00063
3532,1766.0,0.00081
3533,1766.5,0.001
3534,1767.0,0.0011099999999999999
3535,1767.5,0.00124
3536,1768.0,0.00115
3537,1768.5,0.0008900000000000001
3538,1769.0,0.0006799999999999999
3539,1769.5,0.00055
3540,1770.0,0.00067
3541,1770.5,0.00086
3542,1771.0,0.0007099999999999999
3543,1771.5,0.00061
3544,1772.0,0.00018
3545,1772.5,-0.00018
3546,1773.0,-0.00039
3547,1773.5,-0.0005099999999999999
3548,1774.0,0.00018999999999999998
3549,1774.5,0.00045999999999999996
3550,1775.0,0.00056
3551,1775.5,0.0008300000000000001
3552,1776.0,0.00073
3553,1776.5,0.00033
3554,1777.0,0.00036
3555,1777.5,0.00033
3556,1778.0,0.00027
3557,1778.5,9e-05
3558,1779.0,-0.00014
3559,1779.5,-8e-05
3560,1780.0,-0.00015
3561,1780.5,-0.00025
3562,1781.0,-5.9999999999999995e-05
3563,1781.5,0.00016999999999999999
3564,1782.0,0.00057
3565,1782.5,0.00095
3566,1783.0,0.0009
3567,1783.5,0.00082
3568,1784.0,0.00072
3569,1784.5,0.00064
3570,1785.0,0.0009599999999999999
3571,1785.5,0.0006799999999999999
3572,1786.0,0.00075
3573,1786.5,0.00078
3574,1787.0,0.0006
3575,1787.5,0.00066
3576,1788.0,0.00059
3577,1788.5,0.00045
3578,1789.0,0.00063
3579,1789.5,0.00037
3580,1790.0,0.00047999999999999996
3581,1790.5,0.00059
3582,1791.0,0.00079
3583,1791.5,0.0009199999999999999
3584,1792.0,0.00086
3585,1792.5,0.00082
3586,1793.0,0.00023999999999999998
3587,1793.5,0.00011
3588,1794.0,-0.00027
3589,1794.5,-0.00013000000000000002
3590,1795.0,0.00015
3591,1795.5,0.0001
3592,1796.0,0.00021
3593,1796.5,-0.00032
3594,1797.0,-0.00063
3595,1797.5,-0.00037
3596,1798.0,-0.00028
3597,1798.5,0.00054
3598,1799.0,0.0008900000000000001
3599,1799.5,0.00121
3600,1800.0,0.00123
