,x,y
2201,1100.5,-0.00057
2202,1101.0,-0.00098
2203,1101.5,-0.0008900000000000001
2204,1102.0,-0.0005
2205,1102.5,-0.00059
2206,1103.0,-0.00045999999999999996
2207,1103.5,2e-05
2208,1104.0,0.00033
2209,1104.5,0.00032
2210,1105.0,0.00013000000000000002
2211,1105.5,-0.00028
2212,1106.0,-0.0005200000000000001
2213,1106.5,-0.0005099999999999999
2214,1107.0,-0.00042
2215,1107.5,-0.00035
2216,1108.0,-0.00053
2217,1108.5,-0.00084
2218,1109.0,-0.00033999999999999997
2219,1109.5,-0.0007599999999999999
2220,1110.0,-0.00084
2221,1110.5,-0.00066
2222,1111.0,-0.00105
2223,1111.5,-0.0009400000000000001
2224,1112.0,-0.00117
2225,1112.5,-0.00099
2226,1113.0,-0.0011
2227,1113.5,-0.00112
2228,1114.0,-0.00105
2229,1114.5,-0.00074
2230,1115.0,-0.00044
2231,1115.5,-0.00054
2232,1116.0,-0.0007
2233,1116.5,-0.00062
2234,1117.0,-0.00055
2235,1117.5,-0.00072
2236,1118.0,-0.0006900000000000001
2237,1118.5,-0.00061
2238,1119.0,-0.00042
2239,1119.5,-0.00054
2240,1120.0,8e-05
2241,1120.5,0.00021
2242,1121.0,0.00018
2243,1121.5,-5e-05
2244,1122.0,-0.00023999999999999998
2245,1122.5,-0.00053
2246,1123.0,-0.00031
2247,1123.5,0.0004
2248,1124.0,0.00073
2249,1124.5,0.0010400000000000001
2250,1125.0,0.00149
2251,1125.5,0.00115
2252,1126.0,0.0012
2253,1126.5,0.00065
2254,1127.0,0.00074
2255,1127.5,0.00049
2256,1128.0,0.0005
2257,1128.5,0.00054
2258,1129.0,0.00049
2259,1129.5,0.00045
2260,1130.0,0.00028
2261,1130.5,0.00039
2262,1131.0,0.00023999999999999998
2263,1131.5,9e-05
2264,1132.0,-9e-05
2265,1132.5,5.9999999999999995e-05
2266,1133.0,-0.00016999999999999999
2267,1133.5,-0.00033999999999999997
2268,1134.0,-0.00065
2269,1134.5,-0.0009599999999999999
2270,1135.0,-0.00098
2271,1135.5,-0.00013000000000000002
2272,1136.0,1e-05
2273,1136.5,0.0
2274,1137.0,-0.00016
2275,1137.5,-0.00056
2276,1138.0,-0.0007099999999999999
2277,1138.5,-0.00037
2278,1139.0,-0.00062
2279,1139.5,-0.00055
2280,1140.0,-0.00053
2281,1140.5,-0.00072
2282,1141.0,-0.0008
2283,1141.5,-0.0009199999999999999
2284,1142.0,-0.001
2285,1142.5,-0.00119
2286,1143.0,-0.00128
2287,1143.5,-0.00145
2288,1144.0,-0.00172
2289,1144.5,-0.0018899999999999998
2290,1145.0,-0.00203
2291,1145.5,-0.00155
2292,1146.0,-0.00179
2293,1146.5,-0.00165
2294,1147.0,-0.0021
2295,1147.5,-0.00212
2296,1148.0,-0.00245
2297,1148.5,-0.00256
2298,1149.0,-0.00247
2299,1149.5,-0.00172
2300,1150.0,-0.00123
2301,1150.5,-0.0014199999999999998
2302,1151.0,-0.0019
2303,1151.5,-0.00224
2304,1152.0,-0.00221
2305,1152.5,-0.00186
2306,1153.0,-0.00158
2307,1153.5,-0.00084
2308,1154.0,-0.0009599999999999999
2309,1154.5,-0.00063
2310,1155.0,-0.00066
2311,1155.5,-0.00086
2312,1156.0,-0.00131
2313,1156.5,-0.00105
2314,1157.0,-0.0011099999999999999
2315,1157.5,-0.001
2316,1158.0,-0.0009699999999999999
2317,1158.5,-0.00108
2318,1159.0,-0.0009199999999999999
2319,1159.5,-0.001
2320,1160.0,-0.00095
2321,1160.5,-0.00105
2322,1161.0,-0.00081
2323,1161.5,-0.00093
2324,1162.0,-0.00072
2325,1162.5,-0.00079
2326,1163.0,-0.00134
2327,1163.5,-0.00139
2328,1164.0,-0.0011
2329,1164.5,-0.0019
2330,1165.0,-0.00225
2331,1165.5,-0.00232
2332,1166.0,-0.00228
2333,1166.5,-0.00217
2334,1167.0,-0.00198
2335,1167.5,-0.0019199999999999998
2336,1168.0,-0.0018399999999999998
2337,1168.5,-0.00212
2338,1169.0,-0.00216
2339,1169.5,-0.00215
2340,1170.0,-0.00235
2341,1170.5,-0.00253
2342,1171.0,-0.00237
2343,1171.5,-0.00264
2344,1172.0,-0.0022
2345,1172.5,-0.00243
2346,1173.0,-0.00201
2347,1173.5,-0.0017699999999999999
2348,1174.0,-0.00147
2349,1174.5,-0.00144
2350,1175.0,-0.0021
2351,1175.5,-0.0018899999999999998
2352,1176.0,-0.00227
2353,1176.5,-0.00228
2354,1177.0,-0.00249
2355,1177.5,-0.00256
2356,1178.0,-0.00247
2357,1178.5,-0.00233
2358,1179.0,-0.0018800000000000002
2359,1179.5,-0.0021100000000000003
2360,1180.0,-0.00202
2361,1180.5,-0.00215
2362,1181.0,-0.0026899999999999997
2363,1181.5,-0.0026899999999999997
2364,1182.0,-0.00277
2365,1182.5,-0.00265
2366,1183.0,-0.00236
2367,1183.5,-0.00201
2368,1184.0,-0.0018899999999999998
2369,1184.5,-0.00164
2370,1185.0,-0.0018899999999999998
2371,1185.5,-0.0017800000000000001
